pdb_id,cas_entry,n_residues,n_allosteric,allosteric_pct,auroc,auprc,max_identity,closest_training_pdb
4ALD,cas0024,1452,1,0.06887052341597796,0.784631288766368,0.0029411764705882353,0.0,
5F4X,cas0024,1452,4,0.27548209366391185,0.43750000000000006,0.003340269280457271,0.0,
5KY6,cas0024,1318,4,0.30349013657056145,0.46137747336377477,0.0039002195412553824,0.0,
5TLE,cas0024,1397,4,0.28632784538296346,0.41807250538406315,0.0033356131770838713,0.0,
5TLH,cas0024,1394,4,0.2869440459110474,0.3942446043165468,0.003134094224990485,0.0,
5TLW,cas0024,1394,4,0.2869440459110474,0.3838129496402878,0.003120633697090502,0.0,
5TLZ,cas0024,1385,4,0.2888086642599278,0.3867668356263578,0.003122076676237569,0.0,
5VY5,cas0024,1372,4,0.2915451895043732,0.4647295321637427,0.003713597126164267,0.0,
6ALD,cas0024,1372,4,0.2915451895043732,0.4586988304093567,0.003665835313985489,0.0,
1AON,cas0025,8015,108,1.3474734872114786,0.55732321103195,0.01648026818469684,0.904,1SVT
1GR5,cas0025,7238,108,1.4921248963802156,0.5363572022232611,0.01621021123928821,0.872,1SVT
1GRL,cas0025,7252,108,1.4892443463872034,0.5585948840778068,0.022352928071612092,0.898,1SVT
1GRU,cas0025,8029,108,1.345123925769087,0.5397437426063862,0.014149128216794874,0.904,1SVT
1KP8,cas0025,7350,108,1.4693877551020407,0.5814960569517321,0.018192456573759314,0.899,1SVT
1MNF,cas0025,7518,108,1.4365522745411012,0.5184073074423952,0.01418072538058241,0.904,1SVT
1OEL,cas0025,7336,108,1.4721919302071973,0.8510416026153436,0.14137322234387248,0.897,1SVT
1PF9,cas0025,8015,108,1.3474734872114786,0.5681434406456539,0.015399780042277926,0.904,1SVT
1SS8,cas0025,7336,108,1.4721919302071973,0.5685086546147697,0.01876074922705545,0.901,1SVT
1SX3,cas0025,7350,108,1.4693877551020407,0.5428135260363927,0.015673848509961546,0.902,1SVT
1SX4,cas0025,8015,108,1.3474734872114786,0.5790930680269242,0.015653208780368272,0.904,1SVT
1XCK,cas0025,7336,108,1.4721919302071973,0.5189073100493964,0.014894039136691689,0.904,1SVT
2C7C,cas0025,7987,108,1.3521973206460498,0.5893614295854428,0.016223099112458655,0.904,1SVT
2C7D,cas0025,7987,108,1.3521973206460498,0.6031104718120837,0.016807447394968176,0.904,1SVT
2CGT,cas0025,7854,108,1.3750954927425516,0.5484371862179763,0.01483309036431729,0.904,1SVT
2EU1,cas0025,7336,54,0.7360959651035986,0.6467672698790523,0.0108670260811617,0.903,1SVT
2NWC,cas0025,7336,108,1.4721919302071973,0.49369030416692283,0.013860777265585772,0.904,1SVT
2YEY,cas0025,7336,108,1.4721919302071973,0.5575155260407059,0.019191294456756505,0.903,1SVT
2YNJ,cas0025,7336,108,1.4721919302071973,0.5090408442476788,0.014180601801934093,0.904,1SVT
3C9V,cas0025,7364,108,1.4665942422596416,0.41896999673322716,0.013236143161089772,0.904,1SVT
3CAU,cas0025,7364,108,1.4665942422596416,0.45626607864755603,0.013287600198684014,0.898,1SVT
3E76,cas0025,7336,108,1.4721919302071973,0.5315728186681423,0.015184544689022212,0.904,1SVT
3WVL,cas0025,8694,108,1.2422360248447204,0.5869282251037434,0.01445408774687365,0.899,1SVT
3ZPZ,cas0025,8029,108,1.345123925769087,0.5865234000570447,0.015833186628994078,0.904,1SVT
3ZQ0,cas0025,8015,108,1.3474734872114786,0.5983815325379762,0.01606428607968096,0.904,1SVT
3ZQ1,cas0025,8029,108,1.345123925769087,0.5684590189229755,0.014829139448855949,0.904,1SVT
4HEL,cas0025,7350,108,1.4693877551020407,0.5749243098386982,0.01764986720731681,0.904,1SVT
4KI8,cas0025,3668,54,1.4721919302071973,0.3640523478652975,0.01273741983035555,0.899,1SVT
4WGL,cas0025,7336,108,1.4721919302071973,0.5676900787062658,0.01684890031048015,0.899,1SVT
4WSC,cas0025,7336,108,1.4721919302071973,0.5528141589292668,0.0166887494016108,0.902,1SVT
5W0S,cas0025,7336,108,1.4721919302071973,0.5054680614482773,0.014383592021960125,0.901,1SVT
2A8C,cas0026,1315,50,3.802281368821293,0.552498023715415,0.08190156055631251,1.0,3E2A
2A8D,cas0026,1315,50,3.802281368821293,0.7262687747035573,0.22689873182119613,1.0,3E2A
3E1V,cas0026,728,10,1.3736263736263736,0.7928969359331476,0.042559529463179716,0.996,3E2A
3E1W,cas0026,728,10,1.3736263736263736,0.5438718662952646,0.01641597969120977,0.996,3E2A
3E24,cas0026,736,10,1.358695652173913,0.7807162534435261,0.10881350718425022,0.993,3E2A
3E28,cas0026,842,10,1.187648456057007,0.9377403846153847,0.2578648502485128,0.959,3E2A
3E2X,cas0026,736,10,1.358695652173913,0.7055785123966942,0.06937754477508025,0.997,3E2A
3E31,cas0026,728,10,1.3736263736263736,0.5495821727019499,0.0164912728085259,0.999,3E2A
3E3G,cas0026,828,10,1.2077294685990339,0.8408924205378974,0.5347043062200956,0.921,3E2A
3MF3,cas0026,882,10,1.1337868480725624,0.7041857798165138,0.020706903190800416,0.999,3E2A
4WAJ,cas0026,800,10,1.25,0.6727215189873418,0.021481896564704336,0.99,3E2A
4WAK,cas0026,704,10,1.4204545454545454,0.8629682997118155,0.11672326839481699,0.95,3E2A
4WAM,cas0026,716,10,1.3966480446927374,0.5459631728045325,0.01688675735377606,0.938,3E2A
1DGK,cas0027,898,15,1.670378619153675,0.8505096262740657,0.28114500838463596,0.964,1CZA
1HKC,cas0027,1798,15,0.8342602892102335,0.7918489437277996,0.02484311554078996,0.968,1CZA
4F9O,cas0027,1798,30,1.668520578420467,0.488103318250377,0.01876331006386519,0.968,1CZA
4FOE,cas0027,1798,30,1.668520578420467,0.5375754147812972,0.030164588185895957,0.968,1CZA
4FOI,cas0027,1798,30,1.668520578420467,0.5171757164404223,0.020396529088351135,0.967,1CZA
4FPA,cas0027,1798,30,1.668520578420467,0.5795248868778281,0.029126522154241805,0.967,1CZA
4FPB,cas0027,1798,30,1.668520578420467,0.5314291101055807,0.05316322904062492,0.968,1CZA
1LLD,cas0028,1252,16,1.2779552715654952,0.9916312702265372,0.49116944294019865,0.464,5NQB
1LTH,cas0028,1252,16,1.2779552715654952,0.7871662621359223,0.05637825835351263,0.464,5NQB
1LDB,cas0029,1176,40,3.4013605442176873,0.6988556338028169,0.1301842854774817,0.871,1LDN
2P2D,cas0030,1321,48,3.6336109008327027,0.8847129484158157,0.31468933788867337,0.946,2P2N
1DO8,cas0031,2156,44,2.0408163265306123,0.6936875860881544,0.05372726807178046,0.908,1PJ2
1EFK,cas0031,2156,44,2.0408163265306123,0.6212820678374655,0.056866955296914976,0.908,1PJ2
1EFL,cas0031,2156,44,2.0408163265306123,0.6642992424242424,0.05197746656202726,0.908,1PJ2
1PJL,cas0031,4296,88,2.0484171322160147,0.5320844495333563,0.027683472846041904,0.908,1PJ2
1QR6,cas0031,2148,11,0.5121042830540037,0.9503977538605521,0.06550997013292335,0.908,1PJ2
1OE9,cas0032,870,33,3.793103448275862,0.9122768907715144,0.19142141514505556,0.454,1NWD
1W7I,cas0032,895,33,3.687150837988827,0.9152429164030093,0.19543172915070783,0.476,1NWD
1W7J,cas0032,1766,33,1.868629671574179,0.8962737589396562,0.08712228537943797,0.481,1NWD
2BKH,cas0032,924,33,3.571428571428571,0.8832772166105499,0.15041434532966735,0.86,1NWD
2BKI,cas0032,1047,33,3.151862464183381,0.8277000777000777,0.08822988842695015,0.937,1NWD
2DFS,cas0032,3668,66,1.7993456924754636,0.7774700082445779,0.053894255272935045,0.942,1NWD
2VAS,cas0032,873,33,3.7800687285223367,0.9019119769119769,0.30746098662453236,0.892,1NWD
2VB6,cas0032,869,33,3.79746835443038,0.9143105698129622,0.32854482295443344,0.92,1NWD
2X51,cas0032,883,33,3.737259343148358,0.9106595365418895,0.35704544601752786,0.922,1NWD
4ANJ,cas0032,1123,33,2.9385574354407837,0.9035585209897138,0.4117439207306852,0.794,1NWD
4BYF,cas0032,1690,66,3.9053254437869818,0.9104250634423048,0.5655949008704874,0.933,1NWD
4DBP,cas0032,929,33,3.552206673842842,0.8679146374458875,0.1834412592411695,0.871,1NWD
4L79,cas0032,881,33,3.745743473325766,0.9028373356203545,0.265869346249001,0.934,1NWD
4PJJ,cas0032,889,33,3.712035995500562,0.9092679127725856,0.30662471028117044,0.918,1NWD
4ZLK,cas0032,866,33,3.810623556581986,0.8627450980392156,0.13207528122900902,0.882,1NWD
5I0I,cas0032,1960,66,3.36734693877551,0.7673074461617229,0.1153654353217023,0.953,1NWD
1D6S,cas0033,644,20,3.1055900621118013,0.8129807692307692,0.08496993673949979,0.93,1FCJ
1OAS,cas0033,630,20,3.1746031746031744,0.785,0.07496309658543111,0.933,1FCJ
5J43,cas0033,827,20,2.418379685610641,0.7670693928128873,0.07202652490798736,0.914,1FCJ
5J5V,cas0033,1055,20,1.8957345971563981,0.6609661835748792,0.041383018586250916,0.914,1FCJ
1DXH,cas0034,4020,7,0.17412935323383086,0.9702573778078388,0.05099358383256688,0.183,3HO8
1ORT,cas0034,4020,84,2.0895522388059704,0.7118025309717384,0.06544921119532374,0.183,3HO8
1PHZ,cas0035,806,12,1.488833746898263,0.5520046179680941,0.020498487013532695,0.924,5FII
2PHM,cas0035,806,12,1.488833746898263,0.5808669185558354,0.02049322473390954,0.924,5FII
5DEN,cas0035,1688,48,2.843601895734597,0.5095909552845528,0.030619547447071536,0.922,5FII
5EGQ,cas0035,1642,41,2.496954933008526,0.4740101460977133,0.0275187160553277,0.921,5FII
5FGJ,cas0035,1700,48,2.823529411764706,0.47875050443906375,0.02846930806868633,0.926,5FII
2NXW,cas0036,2132,34,1.594746716697936,0.6907348735490383,0.028247053753354685,0.917,2Q5O
2Q5J,cas0036,2106,34,1.6144349477682813,0.7071244038155803,0.03031420121850307,0.921,2Q5O
2Q5L,cas0036,2146,34,1.5843429636533086,0.697317847593583,0.02820904732433637,0.926,2Q5O
3N1C,cas0038,1230,4,0.3252032520325203,0.6726141924959217,0.009534759982181621,0.923,3CQD
3UMP,cas0038,1234,2,0.1620745542949757,0.7568993506493507,0.0058997050147492625,0.923,3CQD
3UQD,cas0038,1234,4,0.3241491085899514,0.3825203252032521,0.0033684198637949922,0.923,3CQD
3UQE,cas0038,1224,2,0.16339869281045752,0.676759410801964,0.0047169811320754715,0.906,3CQD
1YGY,cas0039,2108,28,1.3282732447817838,0.6342376373626374,0.039971245460673155,0.903,3DC2
3DDN,cas0039,2104,28,1.3307984790874523,0.6758532892925957,0.09751757330704167,0.903,3DC2
1SC6,cas0040,1505,60,3.9867109634551494,0.5526182237600923,0.10722016957809484,0.834,2P9C
1YBA,cas0040,1592,60,3.7688442211055273,0.5152904699738904,0.05556754195931459,0.899,2P9C
2P9E,cas0040,1619,60,3.7059913526868438,0.37115672439598035,0.030053305711998476,0.926,2P9C
1PVD,cas0041,1074,24,2.2346368715083798,0.423234126984127,0.019591117524132732,0.917,2VK1
1PYD,cas0041,1074,24,2.2346368715083798,0.4523611111111111,0.02048415741346312,0.917,2VK1
1QPB,cas0041,2220,24,1.0810810810810811,0.7270605646630237,0.021396610357352137,0.958,2VK1
2W93,cas0041,2225,48,2.157303370786517,0.6249760756392588,0.03055718747358384,0.957,2VK1
1JM6,cas0042,675,34,5.037037037037037,0.5139258511516932,0.06016248709551301,0.866,2BU2
2BTZ,cas0042,716,20,2.793296089385475,0.8900143678160919,0.5406095393799206,0.904,2BU2
3CRK,cas0042,903,40,4.4296788482834994,0.6195683661645424,0.06280987494440302,0.897,2BU2
3CRL,cas0042,936,40,4.273504273504273,0.6188755580357143,0.05799155654776788,0.934,2BU2
4MP2,cas0042,720,20,2.7777777777777777,0.6756071428571429,0.04644251495059694,0.908,2BU2
4MP7,cas0042,726,20,2.7548209366391188,0.6756373937677054,0.04372438106485199,0.912,2BU2
4MPC,cas0042,726,20,2.7548209366391188,0.652443342776204,0.049543687926157445,0.912,2BU2
4MPE,cas0042,726,20,2.7548209366391188,0.6112252124645892,0.037356030214887676,0.912,2BU2
4MPN,cas0042,726,20,2.7548209366391188,0.6842422096317281,0.044820331268171205,0.912,2BU2
4V25,cas0042,686,18,2.623906705539359,0.9095143047238855,0.3420769723317494,0.905,2BU2
4V26,cas0042,688,18,2.616279069767442,0.9881011608623548,0.7568888888888889,0.903,2BU2
5J6A,cas0042,674,18,2.6706231454005933,0.7990768970189702,0.08272630656822959,0.878,2BU2
5J71,cas0042,676,19,2.8106508875739644,0.5918849635504286,0.03498503932231912,0.835,2BU2
5M4K,cas0042,336,18,5.357142857142857,0.902078965758211,0.5587733965154844,0.881,2BU2
5M4M,cas0042,344,18,5.232558139534884,0.8955351056578049,0.4947402554506211,0.907,2BU2
5M4N,cas0042,336,18,5.357142857142857,0.9470649895178197,0.7880057160020436,0.882,2BU2
5M4P,cas0042,343,18,5.247813411078718,0.9138461538461538,0.8827010391042117,0.903,2BU2
1A3X,cas0043,1948,15,0.7700205338809034,0.7737885842386618,0.01996610996168993,0.918,1A3W
1ZJH,cas0044,2028,27,1.3313609467455623,0.9301830566198382,0.32760595302115486,0.956,3H6O
3BJT,cas0044,2048,84,4.1015625,0.39370272039569393,0.03513383052858271,0.935,3H6O
3G2G,cas0044,1976,83,4.200404858299596,0.4391925865108612,0.03747188537585883,0.931,3H6O
3ME3,cas0044,2037,108,5.3019145802650955,0.7949090874181595,0.2600954212376326,0.956,3H6O
3SRD,cas0044,2056,108,5.252918287937743,0.7766322534033006,0.17782416905485812,0.949,3H6O
3SRH,cas0044,2072,108,5.212355212355212,0.44562542430414126,0.18105858143624542,0.955,3H6O
3U2Z,cas0044,2063,108,5.23509452253999,0.7869920431940892,0.24562990327084094,0.956,3H6O
4FXJ,cas0044,1923,108,5.61622464898596,0.5355601469237833,0.06287316567469302,0.954,3H6O
4JPG,cas0044,2059,108,5.245264691597863,0.8179328739297986,0.30777622503628516,0.955,3H6O
4QG6,cas0044,1819,27,1.4843320505772404,0.7766307043650793,0.03930311224541468,0.944,3H6O
4QG8,cas0044,1920,105,5.46875,0.43027679391315754,0.05001017489233904,0.946,3H6O
4QG9,cas0044,1824,100,5.482456140350877,0.42091937354988396,0.04786571305544821,0.938,3H6O
4QGC,cas0044,2000,108,5.4,0.547820746221909,0.31539221186823363,0.94,3H6O
4RPP,cas0044,1623,93,5.730129390018484,0.7423185044627169,0.42521622662713965,0.755,3H6O
4WJ8,cas0044,2068,108,5.222437137330754,0.5935492252456538,0.11869640057269971,0.951,3H6O
4YJ5,cas0044,2072,108,5.212355212355212,0.7220454288300521,0.16865126636431338,0.953,3H6O
5X1V,cas0044,2054,108,5.258033106134373,0.8039615926306574,0.31715349864447734,0.955,3H6O
5X1W,cas0044,2048,108,5.2734375,0.7887099083619702,0.280009402288778,0.955,3H6O
4IMA,cas0045,1987,88,4.428787116255662,0.899190363349131,0.565821185486706,0.914,4IP7
1A49,cas0046,4152,152,3.6608863198458574,0.49372779605263156,0.03452642311148159,0.95,3N25
1A5U,cas0046,4152,152,3.6608863198458574,0.5228519736842105,0.03630566312043872,0.95,3N25
1AQF,cas0046,4059,152,3.7447647203744765,0.48228298061509034,0.03628838347393755,0.95,3N25
1F3W,cas0046,4152,152,3.6608863198458574,0.541532072368421,0.0393807995682413,0.95,3N25
1F3X,cas0046,4152,152,3.6608863198458574,0.5060024671052631,0.034813177930274684,0.949,3N25
1PKM,cas0046,2076,19,0.9152215799614644,0.8697899342425095,0.04465816304724387,0.928,3N25
1PKN,cas0046,514,19,3.6964980544747084,0.8041998936735779,0.0981843378282027,0.927,3N25
3SRF,cas0046,2060,0,0.0,,,0.924,3N25
1R1R,cas0047,2253,50,2.219263204616068,0.7768315932818883,0.05284023264409143,0.967,4R1R
1RLR,cas0047,737,24,3.2564450474898234,0.5082690509583917,0.03500869184098352,0.965,4R1R
2XAK,cas0047,4458,44,0.986989681471512,0.868154528978045,0.038362721837152905,0.954,4R1R
2XAP,cas0047,4458,44,0.986989681471512,0.8762125674506736,0.04719134009026051,0.954,4R1R
2XAV,cas0047,4458,44,0.986989681471512,0.8676808295917947,0.038602422199265796,0.953,4R1R
2XAX,cas0047,2232,44,1.971326164874552,0.7793231676915405,0.04827281424923785,0.952,4R1R
2XAY,cas0047,4443,44,0.9903218546027459,0.8763768625100745,0.04179213668384103,0.952,4R1R
2XAZ,cas0047,4443,44,0.9903218546027459,0.868115687449627,0.039697373632600924,0.952,4R1R
4ERM,cas0047,4351,100,2.2983222247759136,0.6893777934603623,0.0454565730837106,0.969,4R1R
4ERP,cas0047,4366,50,1.1452130096197892,0.8996478220574606,0.08651160825645385,0.968,4R1R
5R1R,cas0047,2272,25,1.1003521126760563,0.8120694259012016,0.033958475810942586,0.966,4R1R
6R1R,cas0047,2272,50,2.2007042253521125,0.8178082808280829,0.07030073528252198,0.966,4R1R
7R1R,cas0047,2272,50,2.2007042253521125,0.7927227722772276,0.058177941931355164,0.967,4R1R
1PEM,cas0048,1364,20,1.466275659824047,0.9481770833333334,0.4457059525160964,0.96,2BQ1
1IWO,cas0049,1988,94,4.7283702213279675,0.9046990496304118,0.7482216045865973,0.193,2XTA
1KJU,cas0049,994,47,4.7283702213279675,0.7163045676155385,0.18071847118062057,0.193,2XTA
1SU4,cas0049,994,47,4.7283702213279675,0.6408928531308276,0.07897768105686888,0.193,2XTA
1T5S,cas0049,994,47,4.7283702213279675,0.7290323305398909,0.12236508447103771,0.193,2XTA
1T5T,cas0049,994,47,4.7283702213279675,0.6431058886966681,0.10025916669966758,0.193,2XTA
1VFP,cas0049,1988,94,4.7283702213279675,0.5519670179064908,0.06185154725607774,0.193,2XTA
1WPG,cas0049,3976,188,4.7283702213279675,0.45463417511065174,0.04500528987447603,0.193,2XTA
1XP5,cas0049,994,47,4.7283702213279675,0.9035251297490395,0.536727932854942,0.193,2XTA
2AGV,cas0049,1988,94,4.7283702213279675,0.9089144892044305,0.6140188979945633,0.193,2XTA
2BY4,cas0049,994,47,4.7283702213279675,0.8988631512727762,0.602265814107981,0.193,2XTA
2C88,cas0049,994,47,4.7283702213279675,0.8270686827383226,0.25807437320308896,0.193,2XTA
2C8K,cas0049,994,47,4.7283702213279675,0.8089150508885843,0.2151778314861174,0.193,2XTA
2C8L,cas0049,994,47,4.7283702213279675,0.8706329057044643,0.43591043508997035,0.193,2XTA
2C9M,cas0049,1988,94,4.7283702213279675,0.6004122761688647,0.10792993931154797,0.193,2XTA
2DQS,cas0049,994,47,4.7283702213279675,0.8832258644319126,0.44695029404131464,0.193,2XTA
2EAR,cas0049,994,47,4.7283702213279675,0.8496933204520434,0.4078577756839311,0.193,2XTA
2EAT,cas0049,994,47,4.7283702213279675,0.9406524523130154,0.8081721665947208,0.193,2XTA
2EAU,cas0049,994,47,4.7283702213279675,0.8879327776404772,0.5490011216440178,0.193,2XTA
2O9J,cas0049,980,47,4.795918367346939,0.8445189391347974,0.5265386267564216,0.193,2XTA
2OA0,cas0049,980,47,4.795918367346939,0.6902351143645526,0.39702312258012584,0.193,2XTA
2YFY,cas0049,994,47,4.7283702213279675,0.9161742568918646,0.6532138975319473,0.193,2XTA
2ZBD,cas0049,994,47,4.7283702213279675,0.6083264058954369,0.06537924774736123,0.193,2XTA
2ZBE,cas0049,1988,94,4.7283702213279675,0.6675475746478241,0.2120833439597326,0.193,2XTA
2ZBF,cas0049,994,47,4.7283702213279675,0.8630277022624637,0.5319602331628419,0.193,2XTA
2ZBG,cas0049,994,47,4.7283702213279675,0.9631535195129074,0.8374238342364716,0.193,2XTA
3AR2,cas0049,994,47,4.7283702213279675,0.6031926127300096,0.06574640744839123,0.193,2XTA
3AR3,cas0049,994,47,4.7283702213279675,0.9025140982722595,0.5937925774908491,0.193,2XTA
3AR4,cas0049,994,47,4.7283702213279675,0.9044125907119909,0.5477153400916591,0.193,2XTA
3AR5,cas0049,994,47,4.7283702213279675,0.8790581680109641,0.3777374542884449,0.193,2XTA
3AR6,cas0049,994,47,4.7283702213279675,0.8702846615291291,0.3790156440788538,0.193,2XTA
3AR7,cas0049,994,47,4.7283702213279675,0.9101754701296367,0.5450357807085725,0.193,2XTA
3AR8,cas0049,994,47,4.7283702213279675,0.9305196701790648,0.48315940878278824,0.193,2XTA
3AR9,cas0049,994,47,4.7283702213279675,0.8993237322788648,0.4146436668687654,0.193,2XTA
3B9B,cas0049,994,47,4.7283702213279675,0.7529376081241996,0.1650958055929333,0.193,2XTA
3B9R,cas0049,1988,94,4.7283702213279675,0.5485884877215844,0.052321697644816825,0.193,2XTA
3BA6,cas0049,993,47,4.733131923464249,0.7064796905222438,0.08727794918872453,0.193,2XTA
3FGO,cas0049,1988,94,4.7283702213279675,0.7657074973600844,0.3211678529571548,0.193,2XTA
3FPB,cas0049,994,47,4.7283702213279675,0.8149475387000382,0.42961706555017076,0.193,2XTA
3FPS,cas0049,994,47,4.7283702213279675,0.7121818059268912,0.5103064748472199,0.193,2XTA
3J7T,cas0049,1988,47,2.3641851106639837,0.9421169171407587,0.4284505059812795,0.193,2XTA
3N5K,cas0049,1988,94,4.7283702213279675,0.7920111662809768,0.3344156317916065,0.193,2XTA
3N8G,cas0049,994,47,4.7283702213279675,0.7739670628412231,0.11608689426149013,0.193,2XTA
3NAL,cas0049,994,47,4.7283702213279675,0.8749915747376935,0.5010722058376808,0.193,2XTA
3NAM,cas0049,994,47,4.7283702213279675,0.9040868139028061,0.41629491178639977,0.193,2XTA
3NAN,cas0049,994,47,4.7283702213279675,0.9325866678649263,0.6487274119462754,0.193,2XTA
3TLM,cas0049,987,47,4.761904761904762,0.5543571751923947,0.05386523643882009,0.186,2XTA
3W5A,cas0049,2019,94,4.6557701832590395,0.5412848853274386,0.05482448366892627,0.193,2XTA
3W5B,cas0049,997,47,4.714142427281845,0.6078275475923851,0.06295877215757766,0.193,2XTA
3W5C,cas0049,994,47,4.7283702213279675,0.7971758520748613,0.12861726610764185,0.193,2XTA
3W5D,cas0049,994,47,4.7283702213279675,0.7907614190388461,0.19072010267531697,0.193,2XTA
4BEW,cas0049,1988,94,4.7283702213279675,0.7813784852501742,0.4165830199724539,0.193,2XTA
4H1W,cas0049,1016,47,4.625984251968504,0.6132556045934612,0.06769115553835008,0.193,2XTA
4J2T,cas0049,994,47,4.7283702213279675,0.9149834864858792,0.6444844471387199,0.193,2XTA
4KYT,cas0049,1004,47,4.681274900398407,0.5882634118144022,0.057594472755491816,0.189,2XTA
4NAB,cas0049,830,47,5.662650602409639,0.8363495557185947,0.39578321487051205,0.166,1SVT
4UU0,cas0049,994,47,4.7283702213279675,0.8509627266395561,0.35517141742106656,0.193,2XTA
4UU1,cas0049,994,47,4.7283702213279675,0.8785077175402728,0.46915873589018703,0.193,2XTA
4XOU,cas0049,994,47,4.7283702213279675,0.6919499427082163,0.11421227925685078,0.193,2XTA
4Y3U,cas0049,1000,47,4.7,0.6173003505168448,0.06494765658454571,0.189,2XTA
4YCL,cas0049,994,47,4.7283702213279675,0.8450425756588554,0.4735048094307792,0.193,2XTA
4YCM,cas0049,993,47,4.733131923464249,0.8870158787279026,0.27895693246384107,0.193,2XTA
4YCN,cas0049,993,47,4.733131923464249,0.90455894921506,0.34906137099242074,0.193,2XTA
5A3Q,cas0049,994,47,4.7283702213279675,0.8076681120672222,0.2601056801852212,0.193,2XTA
5A3R,cas0049,993,47,4.733131923464249,0.7501799289280734,0.10184545570012207,0.193,2XTA
5A3S,cas0049,1988,94,4.7283702213279675,0.8788503448740704,0.592318596191667,0.193,2XTA
5XA7,cas0049,994,47,4.7283702213279675,0.8322361769529758,0.28158698087049144,0.193,2XTA
5XA8,cas0049,994,47,4.7283702213279675,0.6693702397267968,0.07657739922866776,0.193,2XTA
5XA9,cas0049,994,47,4.7283702213279675,0.8115549664112877,0.2791503920830508,0.193,2XTA
5XAA,cas0049,994,47,4.7283702213279675,0.852984789593116,0.41090436564254035,0.193,2XTA
5XAB,cas0049,994,47,4.7283702213279675,0.8725313981441956,0.47795746976735803,0.193,2XTA
1XTT,cas0050,846,100,11.82033096926714,0.6735254691689008,0.18916745061229767,0.932,3G6W
1XTV,cas0050,1720,200,11.627906976744185,0.5905904605263157,0.1687261087712344,0.932,3G6W
11BA,cas0051,248,11,4.435483870967742,0.5657844265439202,0.0543635661804906,0.991,11BG
1BSR,cas0051,248,11,4.435483870967742,0.6607211354046797,0.06522461854817146,0.991,11BG
1N1X,cas0051,117,7,5.982905982905983,0.4603896103896104,0.06841851959365607,0.904,11BG
1N3Z,cas0051,117,7,5.982905982905983,0.4701298701298701,0.0593134092507029,0.904,11BG
1R3M,cas0051,244,11,4.508196721311475,0.703862660944206,0.08259380743873171,0.97,11BG
1R5C,cas0051,248,11,4.435483870967742,0.6812428078250863,0.07208306379776211,0.991,11BG
1R5D,cas0051,248,11,4.435483870967742,0.6958189489835059,0.07275430441180998,0.991,11BG
1TQ9,cas0051,244,9,3.6885245901639343,0.6286052009456264,0.05120232637474017,0.951,11BG
1Y92,cas0051,244,11,4.508196721311475,0.7528287163480296,0.09271467990284918,0.966,11BG
1Y94,cas0051,248,11,4.435483870967742,0.7082853855005754,0.07914946352989213,0.948,11BG
2LFJ,cas0051,124,8,6.451612903225806,0.4283405172413793,0.066237853395158,0.985,11BG
3BCM,cas0051,238,11,4.621848739495799,0.7128554265118142,0.08829029222689844,0.931,11BG
3BCO,cas0051,248,11,4.435483870967742,0.6495972382048332,0.06318328084051461,0.958,11BG
3BCP,cas0051,488,18,3.6885245901639343,0.3999408983451537,0.0329575992382977,0.919,11BG
3DJO,cas0051,248,11,4.435483870967742,0.6823935558112774,0.06745192958607808,0.991,11BG
3DJP,cas0051,248,11,4.435483870967742,0.6566935174530112,0.06743472303356707,0.991,11BG
3DJQ,cas0051,248,11,4.435483870967742,0.9836977368622938,0.6884315105571791,0.991,11BG
3DJV,cas0051,248,11,4.435483870967742,0.8521288837744534,0.13851832591919666,0.991,11BG
3DJX,cas0051,248,11,4.435483870967742,0.7443421557345608,0.09017518645878947,0.991,11BG
4N4C,cas0051,244,9,3.6885245901639343,0.26264775413711583,0.02737263458639099,0.916,11BG
1FPU,cas0052,545,116,21.28440366972477,0.7570231492645284,0.6188579823355542,1.0,3K5V
1IEP,cas0052,548,116,21.16788321167883,0.7493215197956578,0.5516559947463326,1.0,3K5V
1M52,cas0052,543,120,22.099447513812155,0.6261327817178881,0.4411160437529049,0.999,3K5V
1OPJ,cas0052,575,124,21.565217391304348,0.8766093269437094,0.7121513835896309,0.994,3K5V
1OPK,cas0052,449,62,13.808463251670378,0.8593606735017087,0.6135038281871337,0.993,3K5V
2E2B,cas0052,532,117,21.992481203007518,0.7813819380084441,0.5642782365377892,0.96,5MO4
2F4J,cas0052,287,62,21.602787456445995,0.7347670250896057,0.5446139069786458,0.986,5MO4
2FO0,cas0052,465,62,13.333333333333334,0.8692868006083406,0.6460354508386977,0.99,5MO4
2G1T,cas0052,1130,241,21.327433628318584,0.627823233714043,0.34184352649970295,1.0,5MO4
2G2F,cas0052,547,120,21.937842778793417,0.6600800156128026,0.4245710857511213,0.99,5MO4
2G2H,cas0052,544,120,22.058823529411764,0.7162342767295599,0.49209692984461456,0.992,5MO4
2G2I,cas0052,551,119,21.59709618874773,0.7874260815437286,0.5393606862686248,0.976,5MO4
2GQG,cas0052,553,117,21.15732368896926,0.7955088998666979,0.5930257938326196,0.993,5MO4
2HIW,cas0052,548,116,21.16788321167883,0.6806553320561941,0.5328705633852546,0.995,5MO4
2HYY,cas0052,1054,232,22.011385199240987,0.7493576432586627,0.5835708246108601,0.996,5MO4
2HZ0,cas0052,508,114,22.440944881889763,0.7719409564520437,0.6158293495573494,1.0,5MO4
2HZ4,cas0052,782,173,22.122762148337596,0.5571912639881547,0.2965758590472909,0.97,5MO4
